DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RO41,2020,8800,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RO41,2021,9600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RO41,2022,11700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RO42,2019,11800,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RO42,2020,11400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RO42,2021,12700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RO42,2022,14800,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RS,2019,6900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RS,2020,7100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RS,2021,8200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RS,2022,9500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RS1,2019,9300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RS1,2020,9500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RS1,2021,10600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RS1,2022,12300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RS11,2019,12400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RS11,2020,12700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RS11,2021,13800,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RS11,2022,15200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RS12,2019,6400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RS12,2020,6600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RS12,2021,7600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RS12,2022,9500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RS2,2019,4400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RS2,2020,4600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RS2,2021,5600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RS2,2022,6600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RS21,2019,4400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RS21,2020,4500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RS21,2021,5300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RS21,2022,6300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RS22,2019,4500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RS22,2020,4600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RS22,2021,5900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,RS22,2022,7000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE,2019,46100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE,2020,46200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE,2021,51300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE,2022,52000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE1,2019,53400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE1,2020,53800,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE1,2021,59100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE1,2022,59700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE11,2019,63600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE11,2020,64100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE11,2021,70300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE11,2022,70600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE12,2019,39300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE12,2020,39600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE12,2021,43700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE12,2022,44700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE2,2019,41800,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE2,2020,41700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE2,2021,46200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE2,2022,47100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE21,2019,38900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE21,2020,39100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE21,2021,44200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE21,2022,44500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE22,2019,39500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE22,2020,40200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE22,2021,43900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE22,2022,43900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE23,2019,44800,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE23,2020,43900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE23,2021,48800,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE23,2022,50500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE3,2019,40100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE3,2020,39700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE3,2021,45500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE3,2022,46300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE31,2019,37200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE31,2020,37100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE31,2021,40600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE31,2022,41500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE32,2019,39200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE32,2020,38700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE32,2021,44200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE32,2022,46100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE33,2019,45300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE33,2020,44700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE33,2021,54300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SE33,2022,54200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SI,2019,23100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SI,2020,22200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SI,2021,24700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SI,2022,27000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SI0,2019,23100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SI0,2020,22200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SI0,2021,24700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SI0,2022,27000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SI03,2019,18900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SI03,2020,18200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SI03,2021,20000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SI03,2022,21900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SI04,2019,27700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SI04,2020,26700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SI04,2021,29800,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SI04,2022,32600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SK,2019,17300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SK,2020,17300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SK,2021,18700,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SK,2022,20100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SK0,2019,17300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SK0,2020,17300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SK0,2021,18700,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SK0,2022,20100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SK01,2019,40300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SK01,2020,39600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SK01,2021,40300,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SK01,2022,42400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SK02,2019,16000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SK02,2020,16000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SK02,2021,16800,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SK02,2022,18000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SK03,2019,14100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SK03,2020,13800,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SK03,2021,15700,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SK03,2022,17100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SK04,2019,12200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SK04,2020,12300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SK04,2021,13700,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,SK04,2022,14800,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR,2019,8000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR,2020,7300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR,2021,8100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR,2022,9900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR1,2019,13000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR1,2020,11700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR1,2021,12900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR1,2022,15900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR10,2019,13000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR10,2020,11700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR10,2021,12900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR10,2022,15900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR2,2019,8700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR2,2020,8300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR2,2021,9300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR2,2022,11200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR21,2019,9800,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR21,2020,9200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR21,2021,10800,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR21,2022,12600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR22,2019,7600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR22,2020,7200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR22,2021,7700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR22,2022,9700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR3,2019,8100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR3,2020,7300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR3,2021,8100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR3,2022,10300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR31,2019,9300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR31,2020,8300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR31,2021,9600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR31,2022,12300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR32,2019,7400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR32,2020,6400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR32,2021,7000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR32,2022,9000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR33,2019,7100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR33,2020,6600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR33,2021,7100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR33,2022,8600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR4,2019,9500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR4,2020,8700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR4,2021,9900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR4,2022,11900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR41,2019,8900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR41,2020,8000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR41,2021,8900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR41,2022,10600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR42,2019,10100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR42,2020,9500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR42,2021,11000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR42,2022,13300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR5,2019,10300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR5,2020,9700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR5,2021,10300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR5,2022,12300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR51,2019,12100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR51,2020,11400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR51,2021,12200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR51,2022,14200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR52,2019,6500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR52,2020,6100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR52,2021,6200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR52,2022,8100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR6,2019,6200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR6,2020,5200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR6,2021,6000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR6,2022,7800,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR61,2019,9000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR61,2020,6400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR61,2021,7400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR61,2022,10200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR62,2019,5700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR62,2020,5400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR62,2021,6000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR62,2022,7700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR63,2019,4400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR63,2020,4100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR63,2021,5000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR63,2022,5900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR7,2019,6000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR7,2020,5700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR7,2021,6000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR7,2022,7500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR71,2019,5900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR71,2020,5500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR71,2021,5700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR71,2022,7700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR72,2019,6100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR72,2020,5800,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR72,2021,6100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR72,2022,7300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR8,2019,5500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR8,2020,5300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR8,2021,5700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR8,2022,6900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR81,2019,5800,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR81,2020,5600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR81,2021,7100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR81,2022,8400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR82,2019,5900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR82,2020,5900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR82,2021,6200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR82,2022,7500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR83,2019,5300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR83,2020,4900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR83,2021,5000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR83,2022,6200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR9,2019,5700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR9,2020,5300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR9,2021,5300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR9,2022,6100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR90,2019,5700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR90,2020,5300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR90,2021,5300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TR90,2022,6100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TRA,2019,4700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TRA,2020,4500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TRA,2021,4500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TRA,2022,5300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,TRA1,2019,5500,,
