country_region,sub_region_1,date,retail_and_recreation_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline
Spain,,2023-04-27,-7.816346474425956,-3.683707978936012,1.7063070153782927
Spain,,2023-04-28,-7.878249100870237,-3.442399794127836,1.5847879702593453
Spain,,2023-04-29,-7.92754820935662,-3.1924874026014614,1.4615082126558523
Spain,,2023-04-30,-7.964164931828123,-2.9345954551839175,1.3366047073936822
Spain,,2023-05-01,-7.988040689339942,-2.669368547436184,1.210216223295643
Spain,,2023-05-02,-7.999137285773281,-2.397469608500087,1.0824831790082567
Spain,,2023-05-03,-7.9974369689409945,-2.1195782441208144,0.9535474869955682
Spain,,2023-05-04,-7.982942458987299,-1.8363890379862107,0.823552395873067
Spain,,2023-05-05,-7.9556769440361235,-1.5486098156296046,0.6926423312574038
Spain,,2023-05-06,-7.915684043095048,-1.2569598752343265,0.5609627353082864
Spain,,2023-05-07,-7.86302773627423,-0.9621681897629695,0.42865990514115504
Spain,,2023-05-08,-7.797792262431829,-0.6649715849047535,0.2958808302897134
Spain,,2023-05-09,-7.720081984409835,-0.36611289739474007,0.16277302939945942
Spain,,2023-05-10,-7.630021222075775,-0.06633911830919337,0.029484386333198286
Spain,,2023-05-11,-7.527754053437444,0.2336004740233813,-0.10383701412903282
Spain,,2023-05-12,-7.413444084148831,0.5329561868277152,-0.23704305081354532
Spain,,2023-05-13,-7.287274185775973,0.8309797867231539,-0.36998573071672913
Spain,,2023-05-14,-7.149446203241456,1.1269263699177339,-0.5025173534265551
Spain,,2023-05-15,-7.0001806319155735,1.4200562240793857,-0.634490675218836
Spain,,2023-05-16,-6.839716264870876,1.7096366772318246,-0.7657590726463857
Spain,,2023-05-17,-6.668309810864036,1.9949439290527942,-0.8961767054387914
Spain,,2023-05-18,-6.486235483656706,2.275264859997806,-1.025598678532072
Spain,,2023-05-19,-6.293784563331966,2.5498988137278946,-1.1538812030484547
Spain,,2023-05-20,-6.091264930308327,2.8181593483852567,-1.2808817560468893
Spain,,2023-05-21,-5.879000572796745,3.0793759523406727,-1.4064592388672652
Spain,,2023-05-22,-5.657331068488588,3.3328957201232674,-1.5304741338920775
Spain,,2023-05-23,-5.426611041303738,3.5780849843440565,-1.6527886595518098
Spain,,2023-05-24,-5.187209594068122,3.8143308995346557,-1.7732669234012834
Spain,,2023-05-25,-4.939509718027694,4.041042973941518,-1.8917750730973373
Spain,,2023-05-26,-4.683907680144297,4.257654545448024,-2.0081814451097815
Spain,,2023-05-27,-4.420812389153017,4.463624197934563,-2.1223567110008146
Spain,,2023-05-28,-4.150644741395437,4.658437114536783,-2.2341740211098826
Spain,,2023-05-29,-3.87383694747528,4.841606364419836,-2.3435091454847448
Spain,,2023-05-30,-3.5908318408136366,5.012674119851667,-2.450240611901879
Spain,,2023-05-31,-3.3020821692099114,5.171212800534086,-2.5542498408232652
Spain,,2023-06-01,-3.0080498705421284,5.316826142330757,-2.6554212771391534
Spain,,2023-06-02,-2.7092053337645594,5.449150187721108,-2.7536425185506817
Spain,,2023-06-03,-2.4060266463859485,5.567854195504733,-2.8488044404498836
Spain,,2023-06-04,-2.09899882963143,5.67264146748199,-2.940801317157941
Spain,,2023-06-05,-1.7886130625120376,5.76325009004511,-3.029530939387323
Spain,,2023-06-06,-1.4753658960430627,5.839453588825755,-3.1148947277970724
Spain,,2023-06-07,-1.1597584588683574,5.901061494762965,-3.1967978425153776
Spain,,2023-06-08,-0.8422956555614056,5.9479198201766925,-3.2751492885073743
Spain,,2023-06-09,-0.5234853588856556,5.979911443656734,-3.349862016671415
Spain,,2023-06-10,-0.20383759730666579,5.996956402805312,-3.420853020551273
Spain,,2023-06-11,0.11613626094497975,5.999012094101398,-3.488043428557095
Spain,,2023-06-12,0.43592432595352765,5.986073379387335,-3.5513585915923236
Spain,,2023-06-13,0.7550150050327797,5.958172598711551,-3.6107281659894856
Spain,,2023-06-14,1.0728978211652571,5.915379489495298,-3.666086191662535
Spain,,2023-06-15,1.3890642296565319,5.857801012225394,-3.7173711653891304
Spain,,2023-06-16,1.7030084316982543,5.78558108310871,-3.764526109141176
Spain,,2023-06-17,2.0142281835384046,5.698900214356647,-3.8074986333878584
Spain,,2023-06-18,2.322225599963933,5.597975062998536,-3.846240995300902
Spain,,2023-06-19,2.6265079508112272,5.483057889352001,-3.880710151797207
Spain,,2023-06-20,2.9265884492290364,5.354435926503434,-3.9108678073600833
Spain,,2023-06-21,3.221987030433651,5.212430662374913,-3.936680456585863
Spain,,2023-06-22,3.512231119710148,5.0573970361718885,-3.958119421408713
Spain,,2023-06-23,3.79685638843112,4.889722551219872,-3.9751608829621827
Spain,,2023-06-24,4.075407496883434,4.709826306408108,-3.9877859080421643
Spain,,2023-06-25,4.347438822714681,4.518157948660449,-3.99598047014183
Spain,,2023-06-26,4.612515173833688,4.315196549052284,-3.9997354650352146
Spain,,2023-06-27,4.870212484625321,4.101449405382437,-3.999046720892072
Spain,,2023-06-28,5.120118494364805,3.8774507741926607,-3.9939150029128148
Spain,,2023-06-29,5.361833406746998,3.6437605354047626,-3.984346012478376
Spain,,2023-06-30,5.5949705294751855,3.400962792912156,-3.9703503808159213
Spain,,2023-07-01,5.819156892886269,3.149664414624419,-3.951943657187467
Spain,,2023-07-02,6.034033846622666,2.890493515613673,-3.929146291614538
Spain,,2023-07-03,6.2392576333963685,2.6240978881537784,-3.901983612158002
Spain,,2023-07-04,6.4344999389273125,2.3511433825773,-3.870485796778399
Spain,,2023-07-05,6.61944841717605,2.0723122429961824,-3.8346878398079705
Spain,,2023-07-06,6.793807190030989,1.788301402046928,-3.7946295130716945
Spain,,2023-07-07,6.957297320650118,1.4998207389218405,-3.750355321700419
Spain,,2023-07-08,7.1096572597004775,1.2075913050410718,-3.7019144546853227
Spain,,2023-07-09,7.25064326378131,0.9123435217990951,-3.6493607302285227
Spain,,2023-07-10,7.3800297853614945,0.6148153548919418,-3.592752535950654
Spain,,2023-07-11,7.49760983360749,0.3157504697872061,-3.532152764021675
Spain,,2023-07-12,7.603195305524526,0.015896372947583066,-3.467628741287194
Spain,,2023-07-13,7.696617286881197,-0.2839974565456528,-3.3992521544677614
Spain,,2023-07-14,7.777726322436312,-0.5831814403005409,-3.327098970514393
Spain,,2023-07-15,7.84639265503532,-0.8809077741697006,-3.251249352208576
Spain,,2023-07-16,7.902506433194101,-1.1764322973713366,-3.171787569100796
Spain,,2023-07-17,7.945977886837899,-1.469016352503724,-3.088801903886429
Spain,,2023-07-18,7.976737470914303,-1.7579286318036957,-3.0023845543228376
Spain,,2023-07-19,7.994735976650483,-2.042447005035693,-2.9126315307969697
Spain,,2023-07-20,7.999944610276737,-2.3218603244409386,-2.8196425496569923
Spain,,2023-07-21,7.992355039090378,-2.5954702022365645,-2.7235209224266876
Spain,,2023-07-22,7.971979404786285,-2.862592756221426,-2.62437344102538
Spain,,2023-07-23,7.938850304032773,-3.1225603191251468,-2.522310259121312
Spain,,2023-07-24,7.893020736323883,-3.3747231074290323,-2.4174447697499724
Spain,,2023-07-25,7.834564019191496,-3.6184508454861657,-2.3098934793335864
Spain,,2023-07-26,7.763573670912924,-3.853134340882357,-2.199775878241391
Spain,,2023-07-27,7.680163260901612,-4.078187007099979,-2.0872143080349366
Spain,,2023-07-28,7.584466228020306,-4.293046329678522,-1.972333825545559
Spain,,2023-07-29,7.476635667107318,-4.49717527220818,-1.8552620639353097
Spain,,2023-07-30,7.356844084057521,-4.690063618640924,-1.7361290908953124
Spain,,2023-07-31,7.2252831198496015,-4.871229248564982,-1.6150672641395614
Spain,,2023-08-01,7.08216324396145,-5.040219342254828,-1.4922110843544885
Spain,,2023-08-02,6.927713417663875,-5.196611512484479,-1.3676970457674396
Spain,,2023-08-03,6.762180727731415,-5.340014860275879,-1.2416634845005659
Spain,,2023-08-04,6.585829991156204,-5.470070951942569,-1.114250424878201
Spain,,2023-08-05,6.398943331497279,-5.586454714987286,-0.985599423858793
Spain,,2023-08-06,6.201819727543029,-5.688875250613938,-0.8558534137637929
Spain,,2023-08-07,5.994774535009059,-5.777076560822983,-0.7251565434787792
Spain,,2023-08-08,5.778138982036104,-5.8508381882732845,-0.593654018302803
Spain,,2023-08-09,5.552259639295801,-5.909975767310529,-0.461491938624217
Spain,,2023-08-10,5.31749786555151,-5.95434148478538,-0.3288171376017736
Spain,,2023-08-11,5.074229229561383,-5.983824449509376,-0.1957770180318879
Spain,,2023-08-12,4.822842909248461,-5.99835096942512,-0.06251938858286092
Spain,,2023-08-13,4.563741069099025,-5.9978847357981,0.07080770042165431
Spain,,2023-08-14,4.297338216785153,-5.982426913969573,0.20405612148795188
Spain,,2023-08-15,4.0240605400410665,-5.952016140443832,0.3370778345230529
Spain,,2023-08-16,3.7443452248533786,-5.906728426317052,0.46972505130838293
Spain,,2023-08-17,3.458639756056973,-5.846676967289191,0.6018503996938698
Spain,,2023-08-18,3.1674012014546733,-5.7720118607336115,0.7333070873295023
Spain,,2023-08-19,2.8710954806062663,-5.682919730531866,0.8639490647528963
Spain,,2023-08-20,2.5701966194565924,-5.579623260611177,0.9936311876513382
Spain,,2023-08-21,2.2651859919951582,-5.462380638350547,1.122209378118479
Spain,,2023-08-22,1.956551550160438,-5.3314849092469165,1.249540784725963
Spain,,2023-08-23,1.6447870432208094,-5.1872632444538365,1.375483941232596
Spain,,2023-08-24,1.3303912278812715,-5.030076123024099,1.4998989237543963
Spain,,2023-08-25,1.0138670703787827,-4.8603164308998075,1.6226475062213435
Spain,,2023-08-26,0.6957209418437941,-4.67840847890208,1.7435933139475726
Spain,,2023-08-27,0.3764618082144077,-4.484806942175184,1.8626019751448253
Spain,,2023-08-28,0.0566004159994475,-4.279995723735156,1.9795412702105124
Spain,,2023-08-29,-0.26335152480700036,-4.0644867449644755,2.0942812786249325
Spain,,2023-08-30,-0.5828821593524194,-3.8388186660751624,2.206694523293961
Spain,,2023-08-31,-0.9014803067844934,-3.603555539738709,2.3166561121770832
Spain,,2023-09-01,-1.218636278031198,-3.359285401248421,2.4240438770436215
Spain,,2023-09-02,-1.5338426911949268,-3.1066187987370304,2.5287385092025496
Spain,,2023-09-03,-1.8465952832550667,-2.8461872671245927,2.6306236920554777
Spain,,2023-09-04,-2.156393716781316,-2.5786417496100187,2.7295862303252627
Spain,,2023-09-05,-2.462742380366841,-2.3046509706520046,2.825516175817026
Spain,,2023-09-06,-2.765151181500801,-2.0248997645064613,2.918306949571414
Spain,,2023-09-07,-3.0631363306118176,-1.7400873634970644,3.0078554602747403
Spain,,2023-09-08,-3.3562211150281405,-1.450925650298906,3.094062218794209
Spain,,2023-09-09,-3.643936661616019,-1.158137378602472,3.1768314487112757
Spain,,2023-09-10,-3.9258226868770074,-0.8624543666057352,3.256071192729959
Spain,,2023-09-11,-4.201428233303167,-0.5646156678501192,3.331693414842189
Spain,,2023-09-12,-4.47031239081293,-0.26536572397103353,3.4036140981364738
Spain,,2023-09-13,-4.732045002113176,0.03454749601818215,3.4717533381414754
Spain,,2023-09-14,-4.986207350859135,0.3343743652593405,3.5360354316004856
Spain,,2023-09-15,-5.232392831511225,0.6333654727262384,3.596388960578328
Spain,,2023-09-16,-5.47020759981717,0.9307734963615977,3.652746871807356
Spain,,2023-09-17,-5.699271202878832,1.2258550709935194,3.7050465511841284
Spain,,2023-09-18,-5.919217187795527,1.5178726463609375,3.7532298933342174
Spain,,2023-09-19,-6.129693687910738,1.8060963306052464,3.79724336616772
Spain,,2023-09-20,-6.330363985723538,2.089805714619909,3.8370380703539104
Spain,,2023-09-21,-6.520907051564808,2.368291672697718,3.8725697936487573
Spain,,2023-09-22,-6.701018057176221,2.640858134976244,3.903799060015109
Spain,,2023-09-23,-6.87040886337043,2.90682382724966,3.930691173480869
Spain,,2023-09-24,-7.0288084809923035,3.1655239737995373,3.953216256686548
Spain,,2023-09-25,-7.175963504443788,3.416311958988003,3.971349284079226
Spain,,2023-09-26,-7.311638517078706,3.6585609434598028,3.98507010971616
Spain,,2023-09-27,-7.435616467819328,3.89166543091466,3.994363489647082
Spain,,2023-09-28,-7.547699018391687,4.115042781532408,3.999219098850366
Spain,,2023-09-29,-7.647706860624537,4.328134668269181,3.9996315427042064
Spain,,2023-09-30,-7.735480003304174,4.5304084723842974,3.9956003629800843
Spain,,2023-10-01,-7.810878028126249,4.721358614709518,3.9871300383518675
Spain,,2023-10-02,-7.8737803143351,4.900507819334003,3.974229979419965
Spain,,2023-10-03,-7.92408623169124,5.067408306545287,3.9569145182560685
Spain,,2023-10-04,-7.961715301458239,5.221642912045441,3.935202892480118
Spain,,2023-10-05,-7.986607325151584,5.362826129644581,3.9091192238871275
Spain,,2023-10-06,-7.998722480843384,5.490605074825427,3.878692491647683
Spain,,2023-10-07,-7.998041386868959,5.604660366771057,3.8439565001118363
Spain,,2023-10-08,-7.984565132833375,5.704706926650456,3.8049498412522245
Spain,,2023-10-09,-7.95831527786831,5.790494690167164,3.761715851788024
Spain,,2023-10-10,-7.9193338161420375,5.861809232589814,3.7143025650375296
Spain,,2023-10-11,-7.867683109677716,5.9184723047022025,3.6627626575527237
Spain,,2023-10-12,-7.803445788587448,5.96034227833363,3.607153390595237
Spain,,2023-10-13,-7.726724618881769,5.9873145003554775,3.547536546518549
Spain,,2023-10-14,-7.637642338065888,5.999321554259552,3.483978360127317
Spain,,2023-10-15,-7.536341458785904,5.9963334286642445,3.416549445090003
Spain,,2023-10-16,-7.422984040838963,5.978357592327358,3.3453247154864276
Spain,,2023-10-17,-7.297751431912155,5.945438975478101,3.270383302577664
Spain,,2023-10-18,-7.1608439774648955,5.897659857514914,3.1918084668905236
Spain,,2023-10-19,-7.012480700218937,5.83513966134982,3.109687505714494
Spain,,2023-10-20,-6.852898949768697,5.7580346549133195,3.0241116561136314
Spain,,2023-10-21,-6.682354022872663,5.666537560566037,2.9351759935614963
Spain,,2023-10-22,-6.501118755032864,5.560877073393054,2.8429793263114838
Spain,,2023-10-23,-6.30948308401638,5.441317289585386,2.747624085620119
Spain,,2023-10-24,-6.107753586016742,5.308157046337019,2.6492162119449714
Spain,,2023-10-25,-5.896252985197419,5.161729174907519,2.5478650372440104
Spain,,2023-10-26,-5.675319637402,5.002399668717379,2.4436831635068583
Spain,,2023-10-27,-5.445306988857023,4.830566768554832,2.3367863376531424
Spain,,2023-10-28,-5.20658301073337,4.646659967181442,2.227293322936581
Spain,,2023-10-29,-4.959529610471056,4.451138935823829,2.1153257669980943
Spain,,2023-10-30,-4.704542020808546,4.244492375234945,2.001008066714348
Spain,,2023-10-31,-4.442028167494848,4.027236794196928,1.8844672299916554
Spain,,2023-11-01,-4.172408016695295,3.799915218517799,1.7658327346592435
Spain,,2023-11-02,-3.896112903135269,3.5630958337499665,1.6452363846182685
Spain,,2023-11-03,-3.6135848400566513,3.3173705650221983,1.5228121634066991
Spain,,2023-11-04,-3.325275812090929,3.063353597534995,1.3986960853423491
Spain,,2023-11-05,-3.031647052180202,2.80167984141774,1.2730260444099528
Spain,,2023-11-06,-2.733168303702812,2.533003344783597,1.1459416610597586
Spain,,2023-11-07,-2.4303170689843583,2.257995658950136,1.0175841270881691
Spain,,2023-11-08,-2.1235778453955207,1.9773441599107073,0.8880960487723295
Spain,,2023-11-09,-1.8134413502598299,1.691750330252352,0.7576212884334874
Spain,,2023-11-10,-1.5004037358105788,1.4019280058149874,0.6263048046047149
Spain,,2023-11-11,-1.1849657954530908,1.1086015914730771,0.494292490980896
Spain,,2023-11-12,-0.8676321626020989,0.8125042505010325,0.3617310143294631
Spain,,2023-11-13,-0.5489105033759336,0.5143760720467692,0.22876765154249343
Spain,,2023-11-14,-0.22931070443897225,0.21496222129418371,0.09555012601095543
Spain,,2023-11-15,0.09065594270802677,-0.08498892306139144,-0.0377735564973656
Spain,,2023-11-16,0.41047755968559596,-0.38472763937068866,-0.17105527227338066
Spain,,2023-11-17,0.7296425001315441,-0.6835047369438406,-0.30414694423341426
Spain,,2023-11-18,1.047640168226047,-0.9805734286370189,-0.4369007064339503
Spain,,2023-11-19,1.3639618355360381,-1.275191197431458,-0.5691690683520829
Spain,,2023-11-20,1.6781014548721782,-1.5666216523389724,-0.7008050787485886
Spain,,2023-11-21,1.9895564698564074,-1.854136368996424,-0.8316624889320192
Spain,,2023-11-22,2.2978286189049983,-2.13701671034694,-0.9615959152420908
Spain,,2023-11-23,2.6024247323405816,-2.4145556228583773,-1.090461000572295
Spain,,2023-11-24,2.9028575213587544,-2.686059403789006,-1.2181145747517206
Spain,,2023-11-25,3.198646357585997,-2.9508494350827794,-1.3444148136083485
Spain,,2023-11-26,3.4893180419825995,-3.2082638795615255,-1.4692213965367653
Spain,,2023-11-27,3.77440756186018,-3.457659335172898,-1.5923956623956745
Spain,,2023-11-28,4.053458834802787,-3.6984124431605103,-1.7138007635614834
Spain,,2023-11-29,4.326025438301477,-3.9299214461362544,-1.8333018179670635
Spain,,2023-11-30,4.591671323935093,-4.151607692160116,-1.950766058956993
Spain,,2023-12-01,4.849971514954765,-4.362917081069068,-2.066062982792301
Spain,,2023-12-02,5.100512786155874,-4.563321449438641,-2.1790644936412447
Spain,,2023-12-03,5.342894324950496,-4.752319890716488,-2.2896450458947384
Spain,,2023-12-04,5.576728372581867,-4.929440007227949,-2.3976817836487045
Spain,,2023-12-05,5.80164084445571,-5.0942390909240185,-2.5030546771978943
Spain,,2023-12-06,6.017271928595796,-5.2463052299212105,-2.605646656389929
Spain,,2023-12-07,6.223276661266347,-5.385258338066548,-2.7053437406911125
Spain,,2023-12-08,6.41932547884042,-5.510751104955048,-2.802035165819877
Spain,,2023-12-09,6.605104745031449,-5.622469864024887,-2.8956135068067215
Spain,,2023-12-10,6.780317252644257,-5.720135376560332,-2.9859747973442796
Spain,,2023-12-11,6.944682699043373,-5.803503529643295,-3.0730186452946673
Spain,,2023-12-12,7.097938134577315,-5.872365946308363,-3.156648344226089
Spain,,2023-12-13,7.23983838324198,-5.926550506376726,-3.2367709808544203
Spain,,2023-12-14,7.370156434909942,-5.965921776666996,-3.313297538270582
Spain,,2023-12-15,7.4886838084982355,-5.990381349507587,-3.3861429948391617
Spain,,2023-12-16,7.595230885493609,-5.999868088704709,-3.455226418658084
Spain,,2023-12-17,7.6896272133017165,-5.994358282350968,-3.520471057474648
Spain,,2023-12-18,7.771721777934841,-5.973865702092795,-3.581804423957859
Spain,,2023-12-19,7.841383245602161,-5.938441568708496,-3.6391583762325337
Spain,,2023-12-20,7.898500172815728,-5.8881744240830205,-3.6924691935854277
Spain,,2023-12-21,7.942981184676297,-5.823189909899298,-3.741677647259496
Spain,,2023-12-22,7.974755121053666,-5.7436504535995105,-3.786729066257491
Spain,,2023-12-23,7.993771150427709,-5.649754862401057,-3.827573398081951
Spain,,2023-12-24,7.999998851207965,-5.541737826382024,-3.864165264343897
Spain,,2023-12-25,7.993428260401691,-5.419869331878335,-3.8964640111786104
