fecha,comunidad_autonoma,sexo,grupo_edad,num_casos,num_hosp,num_uci,num_def
2022-04-01,Canary Islands,M,80+,1079,215,38,28
2022-04-01,Canary Islands,F,0-19,275,22,3,0
2022-04-01,Canary Islands,F,20-39,462,50,9,3
2022-04-01,Canary Islands,F,40-59,515,72,12,7
2022-04-01,Canary Islands,F,60-79,639,108,19,12
2022-04-01,Canary Islands,F,80+,941,188,33,24
2022-05-01,Canary Islands,M,0-19,317,25,4,0
2022-05-01,Canary Islands,M,20-39,515,56,10,4
2022-05-01,Canary Islands,M,40-59,541,75,13,7
2022-05-01,Canary Islands,M,60-79,808,137,24,16
2022-05-01,Canary Islands,M,80+,1055,211,37,27
2022-05-01,Canary Islands,F,0-19,246,19,3,0
2022-05-01,Canary Islands,F,20-39,390,42,7,3
2022-05-01,Canary Islands,F,40-59,484,67,12,6
2022-05-01,Canary Islands,F,60-79,620,105,18,12
2022-05-01,Canary Islands,F,80+,889,177,31,23
2022-06-01,Canary Islands,M,0-19,307,24,4,0
2022-06-01,Canary Islands,M,20-39,482,53,9,3
2022-06-01,Canary Islands,M,40-59,570,79,14,7
2022-06-01,Canary Islands,M,60-79,740,125,22,14
2022-06-01,Canary Islands,M,80+,1007,201,36,26
2022-06-01,Canary Islands,F,0-19,270,21,3,0
2022-06-01,Canary Islands,F,20-39,396,43,7,3
2022-06-01,Canary Islands,F,40-59,517,72,12,7
2022-06-01,Canary Islands,F,60-79,635,107,19,12
2022-06-01,Canary Islands,F,80+,864,172,30,22
2022-07-01,Canary Islands,M,0-19,410,32,5,0
2022-07-01,Canary Islands,M,20-39,469,51,9,3
2022-07-01,Canary Islands,M,40-59,558,78,14,7
2022-07-01,Canary Islands,M,60-79,747,126,22,14
2022-07-01,Canary Islands,M,80+,967,193,34,25
2022-07-01,Canary Islands,F,0-19,246,19,3,0
2022-07-01,Canary Islands,F,20-39,356,39,7,2
2022-07-01,Canary Islands,F,40-59,464,64,11,6
2022-07-01,Canary Islands,F,60-79,588,99,17,11
2022-07-01,Canary Islands,F,80+,820,164,29,21
2022-08-01,Canary Islands,M,0-19,358,28,5,0
2022-08-01,Canary Islands,M,20-39,491,54,9,3
2022-08-01,Canary Islands,M,40-59,553,77,13,7
2022-08-01,Canary Islands,M,60-79,724,123,22,14
2022-08-01,Canary Islands,M,80+,1057,211,37,27
2022-08-01,Canary Islands,F,0-19,289,23,4,0
2022-08-01,Canary Islands,F,20-39,332,36,6,2
2022-08-01,Canary Islands,F,40-59,447,62,11,6
2022-08-01,Canary Islands,F,60-79,613,104,18,12
2022-08-01,Canary Islands,F,80+,860,172,30,22
2022-09-01,Canary Islands,M,0-19,377,30,5,0
2022-09-01,Canary Islands,M,20-39,508,55,9,4
2022-09-01,Canary Islands,M,40-59,618,86,15,8
2022-09-01,Canary Islands,M,60-79,802,136,24,16
2022-09-01,Canary Islands,M,80+,1080,216,38,28
2022-09-01,Canary Islands,F,0-19,278,22,3,0
2022-09-01,Canary Islands,F,20-39,410,45,8,3
2022-09-01,Canary Islands,F,40-59,490,68,12,6
2022-09-01,Canary Islands,F,60-79,598,101,18,11
2022-09-01,Canary Islands,F,80+,888,177,31,23
2022-10-01,Canary Islands,M,0-19,388,31,5,0
2022-10-01,Canary Islands,M,20-39,543,59,10,4
2022-10-01,Canary Islands,M,40-59,655,91,16,9
2022-10-01,Canary Islands,M,60-79,898,152,27,17
2022-10-01,Canary Islands,M,80+,1182,236,42,30
2022-10-01,Canary Islands,F,0-19,267,21,3,0
2022-10-01,Canary Islands,F,20-39,441,48,8,3
2022-10-01,Canary Islands,F,40-59,565,79,14,7
2022-10-01,Canary Islands,F,60-79,773,131,23,15
2022-10-01,Canary Islands,F,80+,1017,203,36,26
2022-11-01,Canary Islands,M,0-19,380,30,5,0
2022-11-01,Canary Islands,M,20-39,598,65,11,4
2022-11-01,Canary Islands,M,40-59,734,102,18,10
2022-11-01,Canary Islands,M,60-79,974,165,29,19
2022-11-01,Canary Islands,M,80+,1349,269,48,35
2022-11-01,Canary Islands,F,0-19,319,25,4,0
2022-11-01,Canary Islands,F,20-39,497,54,9,3
2022-11-01,Canary Islands,F,40-59,607,84,15,8
2022-11-01,Canary Islands,F,60-79,817,138,24,16
2022-11-01,Canary Islands,F,80+,1066,213,38,27
2022-12-01,Canary Islands,M,0-19,441,35,6,0
2022-12-01,Canary Islands,M,20-39,563,61,10,4
2022-12-01,Canary Islands,M,40-59,755,105,18,10
2022-12-01,Canary Islands,M,60-79,1016,172,30,20
2022-12-01,Canary Islands,M,80+,1388,277,49,36
2022-12-01,Canary Islands,F,0-19,374,29,5,0
2022-12-01,Canary Islands,F,20-39,525,57,10,4
2022-12-01,Canary Islands,F,40-59,565,79,14,7
2022-12-01,Canary Islands,F,60-79,850,144,25,17
2022-12-01,Canary Islands,F,80+,1132,226,40,29
2023-01-01,Canary Islands,M,0-19,473,37,6,0
2023-01-01,Canary Islands,M,20-39,617,67,12,4
2023-01-01,Canary Islands,M,40-59,787,110,19,11
2023-01-01,Canary Islands,M,60-79,1040,176,31,20
2023-01-01,Canary Islands,M,80+,1451,290,52,37
2023-01-01,Canary Islands,F,0-19,379,30,5,0
2023-01-01,Canary Islands,F,20-39,528,58,10,4
2023-01-01,Canary Islands,F,40-59,597,83,14,8
2023-01-01,Canary Islands,F,60-79,813,138,24,16
2023-01-01,Canary Islands,F,80+,1162,232,41,30
2023-02-01,Canary Islands,M,0-19,441,35,6,0
2023-02-01,Canary Islands,M,20-39,612,67,12,4
2023-02-01,Canary Islands,M,40-59,776,108,19,10
2023-02-01,Canary Islands,M,60-79,1001,170,30,20
2023-02-01,Canary Islands,M,80+,1359,271,48,35
2023-02-01,Canary Islands,F,0-19,353,28,5,0
2023-02-01,Canary Islands,F,20-39,523,57,10,4
2023-02-01,Canary Islands,F,40-59,629,88,15,8
2023-02-01,Canary Islands,F,60-79,882,149,26,17
2023-02-01,Canary Islands,F,80+,1115,223,40,28
2023-03-01,Canary Islands,M,0-19,398,31,5,0
2023-03-01,Canary Islands,M,20-39,585,64,11,4
2023-03-01,Canary Islands,M,40-59,686,96,17,9
2023-03-01,Canary Islands,M,60-79,901,153,27,18
2023-03-01,Canary Islands,M,80+,1213,242,43,31
2023-03-01,Canary Islands,F,0-19,312,24,4,0
2023-03-01,Canary Islands,F,20-39,436,47,8,3
2023-03-01,Canary Islands,F,40-59,510,71,12,7
2023-03-01,Canary Islands,F,60-79,726,123,22,14
2023-03-01,Canary Islands,F,80+,999,199,35,25
2023-04-01,Canary Islands,M,0-19,360,28,5,0
2023-04-01,Canary Islands,M,20-39,507,55,9,4
2023-04-01,Canary Islands,M,40-59,560,78,14,7
2023-04-01,Canary Islands,M,60-79,775,131,23,15
2023-04-01,Canary Islands,M,80+,1020,204,36,26
2023-04-01,Canary Islands,F,0-19,265,21,3,0
2023-04-01,Canary Islands,F,20-39,412,45,8,3
2023-04-01,Canary Islands,F,40-59,505,70,12,7
2023-04-01,Canary Islands,F,60-79,619,105,18,12
2023-04-01,Canary Islands,F,80+,912,182,32,23
2023-05-01,Canary Islands,M,0-19,229,18,3,0
2023-05-01,Canary Islands,M,20-39,355,39,7,2
2023-05-01,Canary Islands,M,40-59,492,68,12,6
2023-05-01,Canary Islands,M,60-79,678,115,20,13
2023-05-01,Canary Islands,M,80+,879,175,31,22
2023-05-01,Canary Islands,F,0-19,223,17,3,0
2023-05-01,Canary Islands,F,20-39,255,28,5,2
2023-05-01,Canary Islands,F,40-59,325,45,8,4
2023-05-01,Canary Islands,F,60-79,518,88,15,10
2023-05-01,Canary Islands,F,80+,696,139,25,18
2023-06-01,Canary Islands,M,0-19,174,13,2,0
2023-06-01,Canary Islands,M,20-39,298,32,5,2
2023-06-01,Canary Islands,M,40-59,359,50,9,5
2023-06-01,Canary Islands,M,60-79,502,85,15,10
2023-06-01,Canary Islands,M,80+,656,131,23,17
2023-06-01,Canary Islands,F,0-19,206,16,2,0
2023-06-01,Canary Islands,F,20-39,242,26,4,1
2023-06-01,Canary Islands,F,40-59,287,40,7,4
2023-06-01,Canary Islands,F,60-79,420,71,12,8
2023-06-01,Canary Islands,F,80+,504,100,18,13
2023-07-01,Canary Islands,M,0-19,231,18,3,0
2023-07-01,Canary Islands,M,20-39,221,24,4,1
2023-07-01,Canary Islands,M,40-59,263,36,6,3
2023-07-01,Canary Islands,M,60-79,352,59,10,7
2023-07-01,Canary Islands,M,80+,518,103,18,13
2023-07-01,Canary Islands,F,0-19,144,11,1,0
2023-07-01,Canary Islands,F,20-39,123,13,2,0
2023-07-01,Canary Islands,F,40-59,248,34,6,3
2023-07-01,Canary Islands,F,60-79,265,45,8,5
2023-07-01,Canary Islands,F,80+,381,76,13,9
2023-08-01,Canary Islands,M,0-19,59,4,0,0
2023-08-01,Canary Islands,M,20-39,155,17,3,1
2023-08-01,Canary Islands,M,40-59,148,20,3,2
2023-08-01,Canary Islands,M,60-79,227,38,6,4
2023-08-01,Canary Islands,M,80+,299,59,10,7
2023-08-01,Canary Islands,F,0-19,137,10,1,0
2023-08-01,Canary Islands,F,20-39,174,19,3,1
2023-08-01,Canary Islands,F,40-59,138,19,3,1
2023-08-01,Canary Islands,F,60-79,185,31,5,3
2023-08-01,Canary Islands,F,80+,240,48,8,6
2023-09-01,Canary Islands,M,0-19,94,7,1,0
2023-09-01,Canary Islands,M,20-39,77,8,1,0
2023-09-01,Canary Islands,M,40-59,92,12,2,1
2023-09-01,Canary Islands,M,60-79,169,28,5,3
2023-09-01,Canary Islands,M,80+,176,35,6,4
2023-09-01,Canary Islands,F,0-19,49,3,0,0
2023-09-01,Canary Islands,F,20-39,24,2,0,0
2023-09-01,Canary Islands,F,40-59,107,14,2,1
2023-09-01,Canary Islands,F,60-79,172,29,5,3
2023-09-01,Canary Islands,F,80+,179,35,6,4
2023-10-01,Canary Islands,M,0-19,79,6,1,0
2023-10-01,Canary Islands,M,20-39,26,2,0,0
2023-10-01,Canary Islands,M,40-59,68,9,1,0
2023-10-01,Canary Islands,M,60-79,54,9,1,1
2023-10-01,Canary Islands,M,80+,106,21,3,2
2023-10-01,Canary Islands,F,0-19,52,4,0,0
2023-10-01,Canary Islands,F,20-39,45,4,0,0
2023-10-01,Canary Islands,F,40-59,8,1,0,0
2023-10-01,Canary Islands,F,60-79,28,4,0,0
2023-10-01,Canary Islands,F,80+,51,10,1,1
2023-11-01,Canary Islands,M,0-19,34,2,0,0
2023-11-01,Canary Islands,M,20-39,90,9,1,0
2023-11-01,Canary Islands,M,40-59,75,10,1,1
2023-11-01,Canary Islands,M,60-79,0,0,0,0
2023-11-01,Canary Islands,M,80+,105,21,3,2
2023-11-01,Canary Islands,F,0-19,44,3,0,0
2023-11-01,Canary Islands,F,20-39,0,0,0,0
2023-11-01,Canary Islands,F,40-59,18,2,0,0
2023-11-01,Canary Islands,F,60-79,70,11,1,1
2023-11-01,Canary Islands,F,80+,67,13,2,1
2023-12-01,Canary Islands,M,0-19,0,0,0,0
2023-12-01,Canary Islands,M,20-39,33,3,0,0
2023-12-01,Canary Islands,M,40-59,0,0,0,0
2023-12-01,Canary Islands,M,60-79,16,2,0,0
2023-12-01,Canary Islands,M,80+,66,13,2,1
2023-12-01,Canary Islands,F,0-19,9,0,0,0
2023-12-01,Canary Islands,F,20-39,0,0,0,0
2023-12-01,Canary Islands,F,40-59,41,5,0,0
2023-12-01,Canary Islands,F,60-79,48,8,1,0
2023-12-01,Canary Islands,F,80+,65,13,2,1
2024-01-01,Canary Islands,M,0-19,31,2,0,0
2024-01-01,Canary Islands,M,20-39,39,4,0,0
2024-01-01,Canary Islands,M,40-59,30,4,0,0
2024-01-01,Canary Islands,M,60-79,19,3,0,0
2024-01-01,Canary Islands,M,80+,18,3,0,0
2024-01-01,Canary Islands,F,0-19,0,0,0,0
2024-01-01,Canary Islands,F,20-39,0,0,0,0
2024-01-01,Canary Islands,F,40-59,0,0,0,0
2024-01-01,Canary Islands,F,60-79,0,0,0,0
2024-01-01,Canary Islands,F,80+,20,4,0,0
2024-02-01,Canary Islands,M,0-19,45,3,0,0
2024-02-01,Canary Islands,M,20-39,2,0,0,0
2024-02-01,Canary Islands,M,40-59,34,4,0,0
2024-02-01,Canary Islands,M,60-79,37,6,1,0
2024-02-01,Canary Islands,M,80+,0,0,0,0
2024-02-01,Canary Islands,F,0-19,19,1,0,0
2024-02-01,Canary Islands,F,20-39,0,0,0,0
2024-02-01,Canary Islands,F,40-59,42,5,0,0
2024-02-01,Canary Islands,F,60-79,23,3,0,0
2024-02-01,Canary Islands,F,80+,0,0,0,0
2024-03-01,Canary Islands,M,0-19,5,0,0,0
2024-03-01,Canary Islands,M,20-39,50,5,0,0
2024-03-01,Canary Islands,M,40-59,0,0,0,0
2024-03-01,Canary Islands,M,60-79,15,2,0,0
2024-03-01,Canary Islands,M,80+,19,3,0,0
2024-03-01,Canary Islands,F,0-19,0,0,0,0
2024-03-01,Canary Islands,F,20-39,16,1,0,0
2024-03-01,Canary Islands,F,40-59,0,0,0,0
2024-03-01,Canary Islands,F,60-79,0,0,0,0
2024-03-01,Canary Islands,F,80+,34,6,1,0
2024-04-01,Canary Islands,M,0-19,11,0,0,0
2024-04-01,Canary Islands,M,20-39,0,0,0,0
2024-04-01,Canary Islands,M,40-59,14,1,0,0
2024-04-01,Canary Islands,M,60-79,0,0,0,0
2024-04-01,Canary Islands,M,80+,1,0,0,0
2024-04-01,Canary Islands,F,0-19,20,1,0,0
2024-04-01,Canary Islands,F,20-39,0,0,0,0
2024-04-01,Canary Islands,F,40-59,1,0,0,0
2024-04-01,Canary Islands,F,60-79,0,0,0,0
2024-04-01,Canary Islands,F,80+,0,0,0,0
2024-05-01,Canary Islands,M,0-19,0,0,0,0
2024-05-01,Canary Islands,M,20-39,47,5,0,0
2024-05-01,Canary Islands,M,40-59,11,1,0,0
2024-05-01,Canary Islands,M,60-79,0,0,0,0
2024-05-01,Canary Islands,M,80+,0,0,0,0
2024-05-01,Canary Islands,F,0-19,0,0,0,0
2024-05-01,Canary Islands,F,20-39,47,5,0,0
2024-05-01,Canary Islands,F,40-59,0,0,0,0
2024-05-01,Canary Islands,F,60-79,39,6,1,0
2024-05-01,Canary Islands,F,80+,10,2,0,0
2024-06-01,Canary Islands,M,0-19,14,1,0,0
2024-06-01,Canary Islands,M,20-39,0,0,0,0
2024-06-01,Canary Islands,M,40-59,28,3,0,0
2024-06-01,Canary Islands,M,60-79,0,0,0,0
2024-06-01,Canary Islands,M,80+,26,5,0,0
2024-06-01,Canary Islands,F,0-19,0,0,0,0
2024-06-01,Canary Islands,F,20-39,5,0,0,0
2024-06-01,Canary Islands,F,40-59,10,1,0,0
2024-06-01,Canary Islands,F,60-79,0,0,0,0
2024-06-01,Canary Islands,F,80+,12,2,0,0
2024-07-01,Canary Islands,M,0-19,0,0,0,0
2024-07-01,Canary Islands,M,20-39,0,0,0,0
2024-07-01,Canary Islands,M,40-59,48,6,1,0
2024-07-01,Canary Islands,M,60-79,31,5,0,0
2024-07-01,Canary Islands,M,80+,0,0,0,0
2024-07-01,Canary Islands,F,0-19,17,1,0,0
2024-07-01,Canary Islands,F,20-39,0,0,0,0
2024-07-01,Canary Islands,F,40-59,0,0,0,0
2024-07-01,Canary Islands,F,60-79,31,5,0,0
2024-07-01,Canary Islands,F,80+,0,0,0,0
2024-08-01,Canary Islands,M,0-19,27,2,0,0
2024-08-01,Canary Islands,M,20-39,0,0,0,0
2024-08-01,Canary Islands,M,40-59,0,0,0,0
2024-08-01,Canary Islands,M,60-79,12,2,0,0
2024-08-01,Canary Islands,M,80+,17,3,0,0
2024-08-01,Canary Islands,F,0-19,0,0,0,0
2024-08-01,Canary Islands,F,20-39,21,2,0,0
2024-08-01,Canary Islands,F,40-59,3,0,0,0
2024-08-01,Canary Islands,F,60-79,0,0,0,0
2024-08-01,Canary Islands,F,80+,0,0,0,0
2024-09-01,Canary Islands,M,0-19,41,3,0,0
2024-09-01,Canary Islands,M,20-39,50,5,0,0
2024-09-01,Canary Islands,M,40-59,21,2,0,0
2024-09-01,Canary Islands,M,60-79,0,0,0,0
2024-09-01,Canary Islands,M,80+,14,2,0,0
2024-09-01,Canary Islands,F,0-19,25,2,0,0
2024-09-01,Canary Islands,F,20-39,21,2,0,0
2024-09-01,Canary Islands,F,40-59,23,3,0,0
2024-09-01,Canary Islands,F,60-79,10,1,0,0
2024-09-01,Canary Islands,F,80+,0,0,0,0
2024-10-01,Canary Islands,M,0-19,0,0,0,0
2024-10-01,Canary Islands,M,20-39,0,0,0,0
2024-10-01,Canary Islands,M,40-59,10,1,0,0
2024-10-01,Canary Islands,M,60-79,5,0,0,0
2024-10-01,Canary Islands,M,80+,16,3,0,0
2024-10-01,Canary Islands,F,0-19,0,0,0,0
2024-10-01,Canary Islands,F,20-39,19,2,0,0
2024-10-01,Canary Islands,F,40-59,61,8,1,0
2024-10-01,Canary Islands,F,60-79,2,0,0,0
2024-10-01,Canary Islands,F,80+,0,0,0,0
2024-11-01,Canary Islands,M,0-19,9,0,0,0
2024-11-01,Canary Islands,M,20-39,60,6,1,0
2024-11-01,Canary Islands,M,40-59,0,0,0,0
2024-11-01,Canary Islands,M,60-79,6,1,0,0
2024-11-01,Canary Islands,M,80+,0,0,0,0
2024-11-01,Canary Islands,F,0-19,0,0,0,0
2024-11-01,Canary Islands,F,20-39,0,0,0,0
2024-11-01,Canary Islands,F,40-59,40,5,0,0
2024-11-01,Canary Islands,F,60-79,54,9,1,1
2024-11-01,Canary Islands,F,80+,13,2,0,0
2024-12-01,Canary Islands,M,0-19,0,0,0,0
2024-12-01,Canary Islands,M,20-39,74,8,1,0
2024-12-01,Canary Islands,M,40-59,0,0,0,0
2024-12-01,Canary Islands,M,60-79,0,0,0,0
2024-12-01,Canary Islands,M,80+,0,0,0,0
2024-12-01,Canary Islands,F,0-19,41,3,0,0
2024-12-01,Canary Islands,F,20-39,29,3,0,0
2024-12-01,Canary Islands,F,40-59,72,10,1,1
2024-12-01,Canary Islands,F,60-79,0,0,0,0
2024-12-01,Canary Islands,F,80+,43,8,1,1
2020-01-01,Cantabria,M,0-19,44,3,0,0
2020-01-01,Cantabria,M,20-39,0,0,0,0
2020-01-01,Cantabria,M,40-59,78,10,1,1
2020-01-01,Cantabria,M,60-79,69,11,1,1
2020-01-01,Cantabria,M,80+,62,12,2,1
2020-01-01,Cantabria,F,0-19,35,2,0,0
2020-01-01,Cantabria,F,20-39,0,0,0,0
2020-01-01,Cantabria,F,40-59,10,1,0,0
2020-01-01,Cantabria,F,60-79,23,3,0,0
2020-01-01,Cantabria,F,80+,0,0,0,0
2020-02-01,Cantabria,M,0-19,67,5,0,0
2020-02-01,Cantabria,M,20-39,94,10,1,0
2020-02-01,Cantabria,M,40-59,49,6,1,0
2020-02-01,Cantabria,M,60-79,105,17,3,2
2020-02-01,Cantabria,M,80+,122,24,4,3
2020-02-01,Cantabria,F,0-19,43,3,0,0
2020-02-01,Cantabria,F,20-39,29,3,0,0
2020-02-01,Cantabria,F,40-59,31,4,0,0
2020-02-01,Cantabria,F,60-79,108,18,3,2
2020-02-01,Cantabria,F,80+,104,20,3,2
2020-03-01,Cantabria,M,0-19,133,10,1,0
2020-03-01,Cantabria,M,20-39,104,11,1,0
2020-03-01,Cantabria,M,40-59,96,13,2,1
2020-03-01,Cantabria,M,60-79,202,34,6,4
2020-03-01,Cantabria,M,80+,246,49,8,6
2020-03-01,Cantabria,F,0-19,81,6,1,0
2020-03-01,Cantabria,F,20-39,120,13,2,0
2020-03-01,Cantabria,F,40-59,82,11,1,1
2020-03-01,Cantabria,F,60-79,131,22,3,2
2020-03-01,Cantabria,F,80+,181,36,6,4
2020-04-01,Cantabria,M,0-19,69,5,0,0
2020-04-01,Cantabria,M,20-39,146,16,2,1
2020-04-01,Cantabria,M,40-59,225,31,5,3
2020-04-01,Cantabria,M,60-79,254,43,7,5
2020-04-01,Cantabria,M,80+,299,59,10,7
2020-04-01,Cantabria,F,0-19,41,3,0,0
2020-04-01,Cantabria,F,20-39,176,19,3,1
2020-04-01,Cantabria,F,40-59,148,20,3,2
2020-04-01,Cantabria,F,60-79,182,30,5,3
2020-04-01,Cantabria,F,80+,269,53,9,6
2020-05-01,Cantabria,M,0-19,93,7,1,0
2020-05-01,Cantabria,M,20-39,239,26,4,1
2020-05-01,Cantabria,M,40-59,224,31,5,3
2020-05-01,Cantabria,M,60-79,355,60,10,7
2020-05-01,Cantabria,M,80+,433,86,15,11
2020-05-01,Cantabria,F,0-19,155,12,2,0
2020-05-01,Cantabria,F,20-39,168,18,3,1
2020-05-01,Cantabria,F,40-59,218,30,5,3
2020-05-01,Cantabria,F,60-79,278,47,8,5
2020-05-01,Cantabria,F,80+,372,74,13,9
2020-06-01,Cantabria,M,0-19,159,12,2,0
2020-06-01,Cantabria,M,20-39,206,22,3,1
2020-06-01,Cantabria,M,40-59,313,43,7,4
2020-06-01,Cantabria,M,60-79,313,53,9,6
2020-06-01,Cantabria,M,80+,469,93,16,12
2020-06-01,Cantabria,F,0-19,122,9,1,0
2020-06-01,Cantabria,F,20-39,186,20,3,1
2020-06-01,Cantabria,F,40-59,196,27,4,2
2020-06-01,Cantabria,F,60-79,288,48,8,5
2020-06-01,Cantabria,F,80+,378,75,13,9
2020-07-01,Cantabria,M,0-19,91,7,1,0
2020-07-01,Cantabria,M,20-39,198,21,3,1
2020-07-01,Cantabria,M,40-59,204,28,5,2
2020-07-01,Cantabria,M,60-79,264,44,7,5
2020-07-01,Cantabria,M,80+,439,87,15,11
2020-07-01,Cantabria,F,0-19,127,10,1,0
2020-07-01,Cantabria,F,20-39,177,19,3,1
2020-07-01,Cantabria,F,40-59,211,29,5,2
2020-07-01,Cantabria,F,60-79,200,34,6,4
2020-07-01,Cantabria,F,80+,315,63,11,8
2020-08-01,Cantabria,M,0-19,170,13,2,0
2020-08-01,Cantabria,M,20-39,127,13,2,1
2020-08-01,Cantabria,M,40-59,208,29,5,2
2020-08-01,Cantabria,M,60-79,233,39,7,4
2020-08-01,Cantabria,M,80+,351,70,12,9
2020-08-01,Cantabria,F,0-19,71,5,0,0
2020-08-01,Cantabria,F,20-39,146,16,2,1
2020-08-01,Cantabria,F,40-59,159,22,3,2
2020-08-01,Cantabria,F,60-79,194,32,5,3
2020-08-01,Cantabria,F,80+,254,50,9,6
2020-09-01,Cantabria,M,0-19,87,6,1,0
2020-09-01,Cantabria,M,20-39,77,8,1,0
2020-09-01,Cantabria,M,40-59,149,20,3,2
2020-09-01,Cantabria,M,60-79,261,44,7,5
2020-09-01,Cantabria,M,80+,291,58,10,7
2020-09-01,Cantabria,F,0-19,86,6,1,0
2020-09-01,Cantabria,F,20-39,90,9,1,0
2020-09-01,Cantabria,F,40-59,53,7,1,0
2020-09-01,Cantabria,F,60-79,109,18,3,2
2020-09-01,Cantabria,F,80+,244,48,8,6
2020-10-01,Cantabria,M,0-19,34,2,0,0
2020-10-01,Cantabria,M,20-39,62,6,1,0
2020-10-01,Cantabria,M,40-59,95,13,2,1
2020-10-01,Cantabria,M,60-79,101,17,3,2
2020-10-01,Cantabria,M,80+,147,29,5,3
2020-10-01,Cantabria,F,0-19,46,3,0,0
2020-10-01,Cantabria,F,20-39,41,4,0,0
2020-10-01,Cantabria,F,40-59,59,8,1,0
2020-10-01,Cantabria,F,60-79,86,14,2,1
2020-10-01,Cantabria,F,80+,166,33,5,4
2020-11-01,Cantabria,M,0-19,48,3,0,0
2020-11-01,Cantabria,M,20-39,73,8,1,0
2020-11-01,Cantabria,M,40-59,112,15,2,1
2020-11-01,Cantabria,M,60-79,122,20,3,2
2020-11-01,Cantabria,M,80+,165,33,5,4
2020-11-01,Cantabria,F,0-19,59,4,0,0
2020-11-01,Cantabria,F,20-39,84,9,1,0
2020-11-01,Cantabria,F,40-59,73,10,1,1
2020-11-01,Cantabria,F,60-79,106,18,3,2
2020-11-01,Cantabria,F,80+,119,23,4,3
2020-12-01,Cantabria,M,0-19,47,3,0,0
2020-12-01,Cantabria,M,20-39,127,13,2,1
2020-12-01,Cantabria,M,40-59,139,19,3,1
2020-12-01,Cantabria,M,60-79,181,30,5,3
2020-12-01,Cantabria,M,80+,239,47,8,6
2020-12-01,Cantabria,F,0-19,61,4,0,0
2020-12-01,Cantabria,F,20-39,106,11,1,0
2020-12-01,Cantabria,F,40-59,130,18,3,1
2020-12-01,Cantabria,F,60-79,164,27,4,3
2020-12-01,Cantabria,F,80+,185,37,6,4
2021-01-01,Cantabria,M,0-19,151,12,2,0
2021-01-01,Cantabria,M,20-39,164,18,3,1
2021-01-01,Cantabria,M,40-59,207,28,5,2
2021-01-01,Cantabria,M,60-79,260,44,7,5
2021-01-01,Cantabria,M,80+,353,70,12,9
2021-01-01,Cantabria,F,0-19,68,5,0,0
2021-01-01,Cantabria,F,20-39,149,16,2,1
2021-01-01,Cantabria,F,40-59,239,33,5,3
2021-01-01,Cantabria,F,60-79,194,32,5,3
2021-01-01,Cantabria,F,80+,285,57,10,7
2021-02-01,Cantabria,M,0-19,145,11,1,0
2021-02-01,Cantabria,M,20-39,212,23,4,1
2021-02-01,Cantabria,M,40-59,319,44,7,4
2021-02-01,Cantabria,M,60-79,343,58,10,6
2021-02-01,Cantabria,M,80+,486,97,17,12
2021-02-01,Cantabria,F,0-19,82,6,1,0
2021-02-01,Cantabria,F,20-39,163,17,3,1
2021-02-01,Cantabria,F,40-59,172,24,4,2
2021-02-01,Cantabria,F,60-79,316,53,9,6
2021-02-01,Cantabria,F,80+,493,98,17,12
2021-03-01,Cantabria,M,0-19,198,15,2,0
2021-03-01,Cantabria,M,20-39,249,27,4,1
2021-03-01,Cantabria,M,40-59,386,54,9,5
2021-03-01,Cantabria,M,60-79,457,77,13,9
2021-03-01,Cantabria,M,80+,697,139,25,18
2021-03-01,Cantabria,F,0-19,163,13,2,0
2021-03-01,Cantabria,F,20-39,226,24,4,1
2021-03-01,Cantabria,F,40-59,288,40,7,4
2021-03-01,Cantabria,F,60-79,414,70,12,8
2021-03-01,Cantabria,F,80+,532,106,19,13
2021-04-01,Cantabria,M,0-19,233,18,3,0
2021-04-01,Cantabria,M,20-39,348,38,6,2
2021-04-01,Cantabria,M,40-59,387,54,9,5
2021-04-01,Cantabria,M,60-79,579,98,17,11
2021-04-01,Cantabria,M,80+,726,145,26,18
2021-04-01,Cantabria,F,0-19,189,15,2,0
2021-04-01,Cantabria,F,20-39,313,34,6,2
2021-04-01,Cantabria,F,40-59,357,49,8,4
2021-04-01,Cantabria,F,60-79,482,81,14,9
2021-04-01,Cantabria,F,80+,636,127,22,16
2021-05-01,Cantabria,M,0-19,299,23,4,0
2021-05-01,Cantabria,M,20-39,405,44,7,3
2021-05-01,Cantabria,M,40-59,467,65,11,6
2021-05-01,Cantabria,M,60-79,632,107,19,12
2021-05-01,Cantabria,M,80+,854,170,30,22
2021-05-01,Cantabria,F,0-19,203,16,2,0
2021-05-01,Cantabria,F,20-39,269,29,5,2
2021-05-01,Cantabria,F,40-59,383,53,9,5
2021-05-01,Cantabria,F,60-79,511,86,15,10
2021-05-01,Cantabria,F,80+,713,142,25,18
2021-06-01,Cantabria,M,0-19,227,18,3,0
2021-06-01,Cantabria,M,20-39,337,37,6,2
2021-06-01,Cantabria,M,40-59,451,63,11,6
2021-06-01,Cantabria,M,60-79,581,98,17,11
2021-06-01,Cantabria,M,80+,746,149,26,19
2021-06-01,Cantabria,F,0-19,220,17,3,0
2021-06-01,Cantabria,F,20-39,242,26,4,1
2021-06-01,Cantabria,F,40-59,329,46,8,4
2021-06-01,Cantabria,F,60-79,518,88,15,10
2021-06-01,Cantabria,F,80+,711,142,25,18
2021-07-01,Cantabria,M,0-19,189,15,2,0
